Comment,Comment ID,Replies Count,Like Count,Updated At
Prazer...Eu sou o comentário brasileiro que você estava procurando O3O,UgyBxceyTKgcd_s-c6h4AaABAg,0,1,2020-07-06T02:00:05Z
"We were able to break this record in a day. Imagine if we had stayed at that pace for just a week, ""Blink"" proved you are the strongest fandom.",Ugx3Xs9UeaqZ26-nxDZ4AaABAg,0,1,2020-06-27T11:38:22Z
"First time I heard ""Kill this love"" I didn't really care for it.  After listening to it a few times, I started to really like it.  ""How you like that"" has been pretty much the same, first time I was like ""ah.... I don't like that...""  but I've listened to it a few times since and the song has grown on me, I'm sure it'll do very well, now let's hope we don't have to keep waiting so damn long for new stuff.",UgziMrei5qR3xwxRRsB4AaABAg,0,1,2020-06-26T19:51:56Z
This was absolutely amazing.,UgyagygSwEE9vhnPvzp4AaABAg,0,1,2020-06-26T11:46:13Z
"It's amazing how I get up tomorrow and see you, you really are so talented and precious, you are an example to follow for me and I really appreciate that blackpink! they are so good at everything they do, I hope someday to be like you ... both me and my friends and my families love their music and I really became their fan, please continue with their music, I give them my full support of world, I love them too much I live in Venezuela and I know I will not get to know them, but if I am given the opportunity I will be able to do it ... I love them at 4: '').",Ugx6d1LePB9flM4psLh4AaABAg,0,1,2020-06-26T11:48:40Z
"Me encanta,es bellisimooooo!!!!!",Ugzb5cPCFPzsNceHQDx4AaABAg,0,1,2020-07-06T02:22:05Z
"Semua tentang blackpink trending di indonesia. Mulai MV, treaser mv, making Film (MV), live perform, dll. Btw, chaeng sll cantik bgt ;)",UgygAjspK-Ioi2hY_y94AaABAg,0,1,2020-06-27T11:44:58Z
"Thailand ❤ 
Love blackpink",UgwciSah8Zmfl23NzNJ4AaABAg,0,1,2020-07-06T02:05:22Z
"100M views just in a few hours ...


KEEP STREAMING GUYSSSS  <33333",UgwzyRjH1kMS5Z_N9iZ4AaABAg,0,1,2020-06-27T11:38:57Z
I’ve never wanted to see a comeback so hard before~,UgxlzZO-WJfyjz9YkgJ4AaABAg,0,1,2020-06-27T11:44:27Z
"Stop with the no one comment plssssss


By the way I I like how they did the music video ❤❤❤",UgxLknrEgHYg8ZG3CKx4AaABAg,0,1,2020-06-26T11:46:18Z
WAAAAHHHHH BLINKS DID THAT!!!!!!!!! 91 MILLION VIEWS!!!!! WAAAAAHHHHH THE POWER ....CONGRATTSSSSSSSSSSS,UgxQ7UqrETKANMhZzNh4AaABAg,0,1,2020-06-27T11:46:47Z
Chaqueta gooo 🎶🎶🇦🇷 ahre JAJAJAJAAJ,Ugx0WHzS03ZLReV0kWZ4AaABAg,0,1,2020-07-06T01:33:16Z
"When your ex says he’s more successful but wants to make up with you: Look at you, now look at me. How you like that?",UgzFAVIIknqiwbdMYg94AaABAg,0,1,2020-06-27T11:38:09Z
"Wonderful song, I love you, Blackpink.""Blink Arabic""",Ugw_MZDq8vKTqhpcpuN4AaABAg,0,1,2020-06-27T11:42:36Z
Why is it that Jisoo's so Pretty? 😭,UgwSQao_hO9XZx9qctt4AaABAg,0,1,2020-07-06T04:26:15Z
"No man,el rap de lisa ta buenardo JJAJSJS🤧❣",UgyyWXIbRYAx7pPzIjB4AaABAg,0,1,2020-07-06T02:00:03Z
KIM JISOO YOU ARE SO BEAUTIFUL AND BLINKS FALL IN LOVE WITH YOU,Ugz1rPLcDWneY1KH7g94AaABAg,0,1,2020-06-27T11:47:35Z
"KEEP STREAMING BLINK!
let's make history with this song",Ugy_f19oZeEPvZiQIv94AaABAg,0,1,2020-06-26T11:46:04Z
"Blackpink : We can do dance on anything on any song in the world and can rap and can sing. 
MV : very good girls keep it up. 
Me: I can clean the toilet. My always work. 😓 
MV: huhhh!! Nonsence 😕😕
Me:😁",UgxYbpuGGRW5o4seQpN4AaABAg,0,1,2020-07-06T03:16:38Z
"Kind of underwhelming but guess it's YG fault
before you attack me let me point out why I think it's underwhelming
The song structure is the same as all their other title songs they took  1 full year and even more to produce this. The repetitive nomatopoeia at the end could have been some powerful lyrics (realized they are also in the chorus) The english lyrics tho ""look upthesky it's a bird it's a plane"" whoever wrote this need to be fired like no where does it comes from why is it here???(I'm not going to talk about Lisa's rap because I could be here for hours but same thing)
At least the quality of the video is good and the vocal are really pretty.
I'm so sorry for the girl because even if it's not a bad song they waited a whole year for something that could be produce in so much less time...",UgzEtfq2JSO7A0v54vd4AaABAg,0,1,2020-06-26T19:51:57Z
Thank you black pink  for  being in my generation 😍😍,Ugz8lpPyUKRY9-sWlx54AaABAg,0,1,2020-07-06T01:35:14Z
"To combat the spam that many people make, I will talk about how beautiful and talented blackpink are",UgxmYmyPrl1TLFvR7fp4AaABAg,0,1,2020-06-26T11:46:08Z
I repeat this song ‘cause of roseeeeee❣️,UgxEC1oEjlKDRT2RJOp4AaABAg,0,1,2020-06-26T19:52:59Z
"Nasıl puding yapılır?
1-Tenceremize 2.5-3 su bardağı sütü koyalım
2-bi paket pudingi sütümüze ekleyelim
3-ocağa koymadan önce biraz karıştırarak pütürleri azaltın
4-yüksek ateşte kaynayasıya kadar durmadan karıştırın
5-kaynadıktan sonra 2-3 dakika orta ile kısık ateş arasında biraz daha karıştırın
6-tencereyi ocaktan alıp kaselerimize boşaltalım
7-dibini sıyırmayı unutmayın
8-üstünü renkli,çikolatalı pasta süsü ile yada hindistan cevizi ile süsleyin 
9-biraz soğuduktan sonra afiyetle yiyin",UgwI00mCT5ksdisJKhB4AaABAg,0,1,2020-06-27T11:37:40Z
"Nasıl puding yapılır?
1-Tenceremize 2.5-3 su bardağı sütü koyalım
2-bi paket pudingi sütümüze ekleyelim
3-ocağa koymadan önce biraz karıştırarak pütürleri azaltın
4-yüksek ateşte kaynayasıya kadar durmadan karıştırın
5-kaynadıktan sonra 2-3 dakika orta ile kısık ateş arasında biraz daha karıştırın
6-tencereyi ocaktan alıp kaselerimize boşaltalım
7-dibini sıyırmayı unutmayın
8-üstünü renkli,çikolatalı pasta süsü ile yada hindistan cevizi ile süsleyin 
9-biraz soğuduktan sonra afiyetle yiyin",UgxKfp5ddwylM9iVDtZ4AaABAg,0,1,2020-06-27T11:37:47Z
"Nasıl puding yapılır?
1-Tenceremize 2.5-3 su bardağı sütü koyalım
2-bi paket pudingi sütümüze ekleyelim
3-ocağa koymadan önce biraz karıştırarak pütürleri azaltın
4-yüksek ateşte kaynayasıya kadar durmadan karıştırın
5-kaynadıktan sonra 2-3 dakika orta ile kısık ateş arasında biraz daha karıştırın
6-tencereyi ocaktan alıp kaselerimize boşaltalım
7-dibini sıyırmayı unutmayın
8-üstünü renkli,çikolatalı pasta süsü ile yada hindistan cevizi ile süsleyin 
9-biraz soğuduktan sonra afiyetle yiyin",UgyKdApM1PuZYRnQ1l94AaABAg,0,1,2020-06-27T11:37:53Z
I cant wait for their performance in inkigayo lets give them all the trophies they deserve,UgwJXoLa4LrnTkD8p1Z4AaABAg,0,1,2020-06-27T11:37:34Z
"e a lisa com esse rap maravilhoso, nossa, me encontro no chão agora",UgxOORInsTEuMGPF1u94AaABAg,0,1,2020-06-27T11:43:09Z
It's been 1 week and it's still in no. 1 in Trending. Geezzz Man!!! Blackpink is in yo area!,Ugyzxg3g5_uxRfOjvL54AaABAg,0,1,2020-07-06T01:59:38Z
Kim Jisoo improved and i love it😍❤,UgybS0jaT2-gfoKvYFF4AaABAg,0,1,2020-07-06T03:27:44Z
Rose's Hair Kills Me😭❤,UgxohF7_2Xkpv2Uv8cB4AaABAg,0,1,2020-07-06T01:35:11Z
cannot wait to the September ^^,Ugwbx7zXZ8-zcvgSa_R4AaABAg,0,1,2020-07-06T02:55:04Z
Let's beat Taylor's 300 MILLION IN JUST 12 DAYSSSS PLEASEEE  CO BLINKS!!,UgzJtYcFXP9On7pm5fx4AaABAg,0,1,2020-07-06T03:51:30Z
Life si hablas español pero como hablan es coreano y en inglés usas el traductor XD,Ugz8nu7q094HRhcfF914AaABAg,0,1,2020-07-06T01:45:45Z
"Here before 1M views :D

*swims through the sea of nobody comments* helPp",Ugy4CnkbR9lejV7ixGF4AaABAg,0,1,2020-06-26T11:54:18Z
LISA AND JENNIE SHORTHAIR HAD ME DYING OMG SO PRETTY,UgwqhXZ2wOwjnCgg9c14AaABAg,0,1,2020-06-27T11:46:29Z
All Kpop Industry should bow down to those queens!👑👑👑👑,Ugw8Q4bHibEhDDIyy1R4AaABAg,0,1,2020-07-06T03:54:16Z
OMG let's make it 300M HAHAHAHAHAHAH,Ugxem6hLCN0ixd0qXKt4AaABAg,0,1,2020-07-06T04:10:06Z
After watching this multiple times... I know that these QUEENS really worth the wait... THEY SLAYED.... they are BEAUTIFUL and TALENTED... THE BEST ever!!!,UgxvDfwEmpbUOe0pSC14AaABAg,0,1,2020-06-26T19:51:57Z
REAL BLINKS DON'T COMPETE THEM .. REAL BLINKS WILL SUPPORT ALL MEMBERS .. THIS IS REAL BLINKS 💗🖤,UgynUNlyjo7c2k02XjZ4AaABAg,0,1,2020-07-06T04:06:11Z
I miss the old comments 😶😔,UgyEffIUOc2LRF5-YPF4AaABAg,0,1,2020-07-06T01:46:02Z
"Thanks for working so hard 
I love you Jennie.",UgwdZa8w7GO21jyHsv54AaABAg,0,1,2020-07-06T01:46:05Z
"Special song with Ariana is coming in july/august, im gonna dieeeee",Ugzq0TzkPYAPGh71Nrt4AaABAg,0,1,2020-06-27T11:37:35Z
"if we keep this pace, we will achieve 100 million views in 24 hrs. fighting, blinks!!!",Ugxw_CfyPoVKQF4h3nl4AaABAg,0,1,2020-06-26T19:54:44Z
"I cant be the only that hears ""put on the sheet"" for jennies part in the beginning",Ugz-0zjfIzcibZwsCOd4AaABAg,0,1,2020-07-06T03:00:46Z
From VIETNAM with love <3,Ugyow6w0A-uoemHTOol4AaABAg,0,1,2020-07-06T01:35:21Z
"Lisa: BLACKPINK IN YOUR AREA   
 



Haters: i don't like blackpink!.  
Me: but why are you watching!?😂",UgzwUkjRrSXvuWx9ttV4AaABAg,0,1,2020-07-06T02:01:17Z
i feel sorry for youtube must be exhausted with these vi3ws smh 😭😭😭😂😂😂,UgxlLU4cGOv67sHVu754AaABAg,0,1,2020-06-26T19:58:00Z
"How You Like That?..
Bada bing,bada boom boom boom!
I really love their song and also the MV..
Everytime I listened to it I feel like i wanna dance and sing with them..
Really love this comeback..
I wanna cry...
Blackpink Forever.. 
The best of the best Blackpink 
Jennie 
Jisoo 
Lisa
Rosé 
Best Girl Group..",Ugw8G0zD56x-8ylMXMt4AaABAg,0,1,2020-06-26T19:54:18Z
"Anyone notice how sometimes they say ""How you like dat"" and other times say ""How you like that"" I think it might be certain members but I'm too lazy to figure it out  😅",Ugw3Pq5qa7__p3tFk-54AaABAg,0,1,2020-07-06T03:57:32Z
very wonderful that everything,UgxEa5PJfdqcqcH0-1t4AaABAg,0,1,2020-07-06T03:13:24Z
aaaa lovee this like literally 🥺💗,UgxftNBhaPJ3TJh3ds94AaABAg,0,1,2020-06-26T11:46:58Z
The song was pleasant in my ears while the video pleased my eyes -^•^-,UgwdLxahpkh_N2SuuOJ4AaABAg,0,1,2020-07-06T01:55:16Z
Every Comeback Blackpink Really made that they are one of the best kpop girl group in 3rd generation their talents visual is really out of space especially my nini bear Jennie i love the 4 of them but Jennie really have a place in my heart since they debut,UgyN4T28JhHUPPPxwKl4AaABAg,0,1,2020-06-27T11:44:38Z
Sing is awesome as always. I am so happy that girls had comback 1 year and 2 months later. Looking forward to new songs and Solo songs. Fans we can do more please stream,UgxC3lRy7kRNZvriBRp4AaABAg,0,1,2020-06-26T19:56:10Z
"no one: 
absolutely no one: 
all comments: no one: absolutely no one:",UgyXH1BchieicS_Qp8d4AaABAg,0,1,2020-06-26T11:46:03Z
"*jennie* : bring out your boss bish
*me* : quickly try to be a boss bish",UgyFNBtzECdvjKoCKgl4AaABAg,0,1,2020-06-27T11:39:31Z
I’m this close to being a blink,UgyrkW9GRHAZOeMCPhx4AaABAg,0,1,2020-07-06T01:52:23Z
"Amo sus vestuarios, maquillaje coreografía  todo es genial ♡",UgynNGqmd0TT3q_0HTd4AaABAg,0,1,2020-06-26T19:52:21Z
"Tá simplesmente maravilhoso, tipo, tudo está perfeito, a música, as meninas, o cenário, tipo, tudo mesmo está muito maravilhoso e perfeito! Bom trabalho meninas 👏👏💜💜💜",UgySjDqpDSzdYA555LZ4AaABAg,2,1,2020-06-26T19:56:02Z
"Это так красиво, просто кайф 😍🔥❤️",Ugxnn6gQ5ePCvqxoddx4AaABAg,0,1,2020-06-26T19:51:54Z
"12M more before 6pm kst
20M for the next three days 
To break the record",UgyFLivPCAno_R5lmRZ4AaABAg,0,1,2020-07-06T02:52:11Z
OMG....LISA'S GOLD TOOTH got me like :O,UgzcDM3lp2RLF3PbCOt4AaABAg,0,1,2020-06-26T19:52:49Z
Yeah jisoo....❤😍😘,UgzgUq3btHluD6DBFOh4AaABAg,0,1,2020-07-06T01:41:35Z
Hermosa canción saludos desde Perú,UgzzRYBdsv55zUVhBzB4AaABAg,0,1,2020-07-06T01:14:55Z
"Don’t mind me, just a person who doesn’t know that much about K-pop and isn’t able to understand what they are really saying.",UgwxGDY0xBGhAyoBRaV4AaABAg,0,1,2020-07-06T00:49:31Z
"Armys e Blinks, parem de brigar, poha, bando de kid, se não gostou é só sair do MV, kpop é um só!",UgyBJDY-6sQMoVUQMTF4AaABAg,0,1,2020-06-26T19:52:30Z
"I'm not blink but I love so much this song


Love from Indonesia ❤",Ugw_JH8LEs1JAlwTp-B4AaABAg,1,1,2020-07-06T00:49:13Z
BIG LOVE AND RESPECT FOR JENCHULICHAENG. BLACKPINK IS THE REVOLUTIONS,UgwSI-arsiud_EFaTVl4AaABAg,0,1,2020-06-26T19:51:12Z
STILL STREAMING TO REACH 100M 🖤💖,Ugw16LOvNtgJZVgYBS14AaABAg,0,1,2020-06-27T11:45:17Z
Almost 2 weeks in straight they are the no1 trending.,UgwkOoxBS2Syoxp5SHt4AaABAg,0,1,2020-07-06T00:46:45Z
Simple lyrics so I can sing too HAHAHAHAHAHA,Ugwho20KXX_Je5YsRix4AaABAg,0,1,2020-06-27T11:39:24Z
Y’all gotta admit THEY KILLED THIS SONG!,UgxT2LJVjrXATm8xorx4AaABAg,0,1,2020-07-06T00:44:08Z
Bro im in love with song!so good and so savage jiij💕😍,UgxKPuX9qxDXgeg3jjB4AaABAg,0,1,2020-06-26T19:53:00Z
"♥️ Jisooo ♥️
❤️ Jennie ♥️
💙 Lisa 💙
💜 Rose 💜
🖤 Blackpink ❤️",UgwUSuj6Y8vLr5_8E1F4AaABAg,0,1,2020-07-06T00:43:38Z
"How You Like That ?
I LIKE IT SO BAD !!!!!
Lets Broke the Record Of Viewers.
100M comingggg",UgzxxZQGOEizuc_7LI94AaABAg,0,1,2020-06-27T11:39:00Z
"HAW YOU LAYK DAT? 
*I LAYK IT I COULD SELL MY KIDNEY FOR $1*",UgxPHPhi9up9QctiSfh4AaABAg,0,1,2020-06-26T11:46:13Z
AH BLINKS. YOU SLOWED. GO STREAM FOR OUR PINKS THEY NEED JUST 9 MILION TO REACH 100 MILION! CMOON LET'S DO THIS. STREAM ALL THE TIME,UgxCPDqXf-pe3V1049Z4AaABAg,0,1,2020-06-27T11:36:43Z
"BLACKPINK:    How you like that?

Me:       












*mouth still wide open in awe",UgxHT6iJWHg5wK72uMt4AaABAg,0,1,2020-06-26T11:45:55Z
"I'm a Blink since debut era (Boombayah) ✨
How about you ? 😄",Ugy3695mACdfW-JjSch4AaABAg,0,1,2020-07-06T00:46:14Z
we didn't wait 14months to become sloths! STREAM WEW!!,UgzJCTevvU5rLbSzxF14AaABAg,0,1,2020-06-26T19:51:42Z
"B💚
BL💛
BLA💙
BLAC💚
BLACK💛
BLACK P💙
BLACK PI💚
BLACK PIN💛
BLACK PINK💙
BLACK PIN💛
BLACK PI💚
BLACK P💙
BLACK💛
BLAC💚
BLA💙
BL💛
B💚
V💛
VE💙
VEM💚
VE💛
V💙
P💛
PR💚
PRO💙
PR💛
P💚
B💛
BR💙
BRA💚
BRAS💛
BRASI💙
BRASIL💚
BRASI💙
BRAS💛
BRA💚
BR💙
B💛

Mds! Eu não achei que isso ia dar tanto trabalho pra fazer😅",Ugz_1SL1yAkoL8dmEY94AaABAg,0,1,2020-07-06T01:12:51Z
We're going to arrive to 5OM Let's go!!!,UgyTPudX5JoIjduTK9N4AaABAg,0,1,2020-06-26T19:51:38Z
"No hate, but who else is getting notifs of whenever blackpink posts but was never subbed? But actually i appreciate it so much👀💕",Ugy8qRow-7JQseSFBOx4AaABAg,0,1,2020-07-06T01:17:35Z
"Look up in the sky, it's a bird it's a plane yoooooo I lost it",Ugxkat3tcTOe87pAyiZ4AaABAg,0,1,2020-07-06T00:43:38Z
"When you listen ""Blackpink in your area"", you know that will be good",UgyZvtX-J-8MLCPiUw54AaABAg,0,1,2020-07-06T04:17:58Z
Chaeyoung ❤ lisa😍,Ugx5QdT7Dy9LX1FqSkl4AaABAg,0,1,2020-07-06T03:26:21Z
im supporting this comeback because i could see 2ne1 vibes here,Ugzi2iPI_pckd6KhA394AaABAg,0,1,2020-07-06T03:46:42Z
Rose look amazing really al of them look great the song os kill it😣😍,UgxG0iDqcxjgcxx58214AaABAg,0,1,2020-06-26T11:45:49Z
Lisa give me middle east vibes! Literally on fire🔥🔥🔥,UgxnoVfWE1QQMsMEFxd4AaABAg,0,1,2020-06-26T11:47:41Z
You guys should appreciate the girls after 1 year comeback hiatus not begging for likes,Ugy_9-4ss0AQRHv0VbB4AaABAg,0,1,2020-06-26T11:46:13Z
"I like It, I like it a lot! Lisa be my forever baby🤧",UgxAUmXIbOCmvLuX5dF4AaABAg,0,1,2020-06-26T19:52:52Z
"""Form Viet Nam with love""
""Form Sơn Tùng MTP with love""
""Top 1 trending is coming""
""Live CCYLD never die""",UgwbHcHot4YEr-QHtLd4AaABAg,0,1,2020-07-06T00:50:25Z
Love you guys🖤💗💋,Ugyazsg7t_MJhFfvTEh4AaABAg,0,1,2020-07-06T02:09:03Z
"We dont have any other music video to stream 😥
But i love these queens 💕",Ugy3E3BmETrDCyti_sp4AaABAg,0,1,2020-06-26T19:54:47Z
This what I been waiting .... omg 😮,UgyGu_3_X6wl17CigBR4AaABAg,0,1,2020-06-26T11:46:54Z
"Y'all here on BP's MV trying to sabotage it, but then complaint about your views being low",UgzOTRbd8reG12zB9X14AaABAg,0,1,2020-06-26T19:55:19Z
"Ai, completamente apaixonada nesse MV kakakaka 💜",UgxS8FqhrQJvMLLTUT54AaABAg,0,1,2020-06-27T11:42:48Z
Soy blink y army. .. Pero YouTube le quito las vistas a BTS *las cosas como son*,UgzpSrRyUjCEe8qrLHp4AaABAg,0,1,2020-07-06T03:28:44Z
"*بلينك'ز وقفوا تحطوا ايموج.ي.ات
عند بتس خلونا نتفاهم مع الارمي'ز ب هدوء،و هذا الحكي كمان موجه للارمي'ز ★↬!!*",UgyT9cf0R575XcLslMt4AaABAg,0,1,2020-06-26T19:54:46Z
From Vietnam with love <3,Ugx1g_DpZGkWe3M0zHZ4AaABAg,0,1,2020-07-06T03:10:12Z
Why every bp song is sooo soooo soooooo good and perfect,UgxLQV0LiD-fUqnvqxh4AaABAg,0,1,2020-06-27T11:43:36Z
"PUEDEN BUSCAR COMO
GRUPOS QUE LE ROBARON UN PREMIO BUSQUEN EN YOUTUBE",UgxekYvsOGrnlLDKaiJ4AaABAg,0,1,2020-07-06T02:07:03Z
so satisfied to see the views rising!,UgwPEiES9SzVBCgKcWB4AaABAg,0,1,2020-07-06T03:07:09Z
If you don't really like the song a lot at least appreciate the time taken and hardwork to produce this! 😄,UgxUcaXY0BNAfEI9nep4AaABAg,0,1,2020-06-27T11:45:12Z
The theory of this music video is amazing!,UgyHBG0buds6STizQXp4AaABAg,0,1,2020-07-06T04:42:51Z
"I mean... I guess we didnt get jisoo ""Blackpink In your Area"" but at least we got Rose "" How You Like that"". But besides that This Mv is iconic :D",UgyMcfGE-EGgUMLjyqZ4AaABAg,0,1,2020-06-26T19:55:39Z
"In all honesty as a blackpink fan from the very beginning
And after waiting for so long, I'm really not happy and the song isnt that great either and I see from the reading the comments on here and twitter alot of blinks are feeling the same way
I don't know what to say or do anymore.but it's like there is nothing new.",UgxF4PlNIM4mhrq05ZN4AaABAg,0,1,2020-06-26T11:47:33Z
From Vietnam with a BIG LOVE!,UgygFjvCr8R6neCOb4h4AaABAg,0,1,2020-07-06T04:39:47Z
I loved your mv I like black pimk a lot me and my sisters it was really cool I love you guys,UgxtYUMETtSfRMnkaE14AaABAg,0,1,2020-06-26T19:51:52Z
They all owned this era especially Rosé!!!!!,UgyoqzWIKNO-MPaekrR4AaABAg,0,1,2020-06-26T11:46:59Z
HOLY SHI--- THE VISUALS ARE OVERFLOWING SHOOT,Ugw330B--ZsFCjmfjbl4AaABAg,0,1,2020-06-26T11:46:14Z
So no one's gonna talk about the *BEGINNING* OF THE SONG IT'S LIKE FROM THE *BALANCE UNLIMITED* !!,UgyJasiWA1JqsWGgfLx4AaABAg,0,1,2020-06-27T11:44:05Z
Essa música é um hino!!!💕💕🖤🖤🖤🤗,UgwZtn51LGpqS0ulSnJ4AaABAg,0,1,2020-06-26T11:46:10Z
Amei a musica😍😍😍,UgyTMpqM5R1-J_zTHEx4AaABAg,0,1,2020-07-06T01:03:46Z
"La💖✨V●ᴥ●V✨🖤
Lali🖤✨V●ᴥ●V✨💖
Lalisa💖✨V●ᴥ●V✨🖤
Lalisa Ma🖤✨V●ᴥ●V✨💖
Lalisa Mano💖✨V●ᴥ●V✨🖤
Lalisa Manoba🖤✨V●ᴥ●V✨💖
Lalisa Manoban💖✨V●ᴥ●V✨🖤
Lalisa Manoba🖤✨V●ᴥ●V✨💖
Lalisa Mano💖✨V●ᴥ●V✨🖤
Lalisa Ma🖤✨V●ᴥ●V✨💖
Lalisa💖✨V●ᴥ●V✨🖤
Lali🖤✨V●ᴥ●V✨💖
La💖✨V●ᴥ●V✨🖤
Kim🖤✨V●ᴥ●V✨💖
Kim Ji💖✨V●ᴥ●V✨🖤
Kim Jiso🖤✨V●ᴥ●V✨💖
Kim Jisoo💖✨V●ᴥ●V✨🖤
Kim Jiso🖤✨V●ᴥ●V✨💖
Kim Ji💖✨V●ᴥ●V✨🖤
Kim🖤✨V●ᴥ●V✨💖
Kim💖✨V●ᴥ●V✨🖤
Kim Je🖤✨V●ᴥ●V✨💖
Kim Jenni💖✨V●ᴥ●V✨🖤
Kim Jennie🖤✨V●ᴥ●V✨💖
Kim Jenni💖✨V●ᴥ●V✨🖤
Kim Je🖤✨V●ᴥ●V✨💖
Kim💖✨V●ᴥ●V✨🖤
Park🖤✨V●ᴥ●V✨💖
Park Ch💖✨V●ᴥ●V✨🖤
Park Cha🖤✨V●ᴥ●V✨💖
Park Chaey💖✨V●ᴥ●V✨🖤
Park Chaeyo🖤✨V●ᴥ●V✨💖
Park Cháeyoun💖✨V●ᴥ●V✨🖤
Park Chaeyoung🖤✨V●ᴥ●V✨💖
Park Cháeyoun💖✨V●ᴥ●V✨🖤
Park Chaeyo🖤✨V●ᴥ●V✨💖
Park Cháey💖✨V●ᴥ●V✨🖤
Park Cha🖤✨V●ᴥ●V✨💖
Park Ch💖✨V●ᴥ●V✨🖤
Park🖤✨V●ᴥ●V✨💖",UgwGo2iXXMOYcKEQ-654AaABAg,0,1,2020-07-06T00:44:39Z
Lisa's gold tooth at 1:04 oop- that's all I gotta say,Ugwe4C-jOtrtStAzumN4AaABAg,0,1,2020-06-26T15:00:28Z
"Wow too nice
The  song and the dance is perfect😊❤️❤️😘

  🗡️How you like that🗡️",UgzvCNjRn5rzI0gIxQ94AaABAg,0,1,2020-06-26T11:47:20Z
Top 2 trending from VietNam 🥺☹,UgwNojC8WxSwEET9mzd4AaABAg,0,1,2020-07-06T01:26:11Z
Jennie is stil the prettiest among them all.,UgwhegDx4uVL6t3qKvt4AaABAg,0,1,2020-07-06T00:51:03Z
"When blackpinks just post the ""How You Like That""
Me go faster faster and then play it😍😘",UgzPdG6c7kaNDhnglk14AaABAg,0,1,2020-07-06T01:15:58Z
Listening to BLACKPINK's music all the time without getting bored😍😘❤,UgymGqodR9JUrp-TyTR4AaABAg,0,1,2020-07-06T03:08:44Z
"Me the fist time looking the dance : I needed to see more to know this dance 
Now: ho-how you Like that *does the step* 24/7",UgyE5RQ8mVF_WatR9YF4AaABAg,0,1,2020-07-06T01:21:50Z
"after few hours to listen that song walking around like a 
Ha how you like that?
You gon' like that that that that that
That that that that
How you like that? (Barabim barabum bumbum)
How you like that that that that that
That that that that",UgyXOlY1rqvGf1skI1l4AaABAg,0,1,2020-06-26T19:56:34Z
"No one:
Literally no one:
Everyone: commenting like this and got so much likes.",UgwXrwQCdtfsRVSL0iF4AaABAg,0,1,2020-06-26T11:45:54Z
favorite  song:How You Like That!!,UgxdN4NWpg4BehDgj-x4AaABAg,0,1,2020-07-06T03:33:40Z
"When blackpink say ""Look at me look at you"". i feel ugly. 😣",UgxmTGlHfJJZdgyHe3N4AaABAg,0,1,2020-07-06T01:21:40Z
"I love how these girls are spreading the love and energy, like lisa has that unique aura, jennie looks hot tho , jisoo looks so fierce and strong, rose is cute and pretty and love love their vocals and visuals as well .......blackpink it's the REVOLUTION",UgxzpXhj4MhbrC7R5cl4AaABAg,0,1,2020-06-27T11:36:57Z
"Oi,Você já pensou em usar este tempo livre da quarentena,pra desenvolver algo útil e que gere uma renda extra?


Faria alguma diferença em sua vida se você pudesse trabalhar do conforto da sua casa usando apenas seu celular ou PC ?  E poder ganhar de 100 a 500 reais por semana,dependendo da sua força de vontade ?

E ainda poder aumentar seu número de seguidores. ..",UgyKVWUVOdJa_7dHBPN4AaABAg,0,1,2020-06-26T19:53:53Z
"BLINKS primero que nada la cancion me gusto :D estubo buena. son unas reinas!! 
vengo en representación de ARMY para pedir que dejen de comentar : nadie, absolutamente... (es spam) en el video de bts. eso es algo inmaduro ( y no estoy diciendo que todo el fandom lo este haciendo, también hay ONCES y EXOL. creo que las personas que hacen eso son falsos fans
por favor respetemos fandom. esto esta afectando a nuestros ídolos ya que veo que también esta pasando aquí (aunque a bts le esta afectando mas ya que nuestras vistas se están congelando)",Ugy9mn8WZubZtS_8ZkB4AaABAg,0,1,2020-06-26T19:54:19Z
Jisoo looks so stunning here like I'm actually breathless even after watching a million times.,UgymK_nrVCNCJ2359ql4AaABAg,0,1,2020-07-06T01:48:22Z
Wow i love it ah blackpink😍👏😊💗💗💗,UgzNGqufNLcNXHdD7xh4AaABAg,0,1,2020-07-06T02:58:14Z
"What about instead of commenting ""no one: literally no one"" we actually talk about the music?",UgzznaqS8rPOznxNJs54AaABAg,0,1,2020-06-26T11:45:48Z
"Blankpink: How you like that?!
Me: i seriously cannot explain ..am just crying out loud here while being so much thankful for your comeback.. i truly missed u all together so much..
Love love love..",Ugyt5gs93YqMBF1HV0F4AaABAg,0,1,2020-06-26T19:51:30Z
"2:23 the whole video/song was legendary and iconic, but when this part began, I instantly died💀😍😍😍",Ugz5LzOyobIOn9ldCqB4AaABAg,0,1,2020-07-06T04:13:04Z
"Perfectly Amazing Blackpink 🖤💗
Iloveyou Jennie, Lisa, Jisoo, Rosé 💖💖💖💖💖💖",UgzuYcOaNGmr2Y2njfB4AaABAg,0,1,2020-06-27T11:43:25Z
HYLT got it's 2nd PAK at 12:30 pm in korea. YASSSSSSSSSSSS,UgwrZvDSOMu_VZunVb14AaABAg,0,1,2020-07-06T03:51:30Z
"Lisa though at this part 1:56
Me : speechless",UgwJkFYc5oGUkaxA9-p4AaABAg,0,1,2020-06-27T11:41:39Z
"I like the sonnng omg everything are amazing,i love you BLACKQUEENS, our legend never die,yes i like that",Ugyq1UADaNMBcDMMa_x4AaABAg,0,1,2020-06-27T11:47:58Z
